student_id,mental_health_rating,exam_anxiety_score,stress_level,sleep_hours,diet_quality,exercise_frequency,exam_score,Pass_Fail
139169,4.4,9,6.2,6.8,Good,4,82,1
139182,6.4,10,6.4,8.1,Fair,6,99,1
139187,6.3,7,6.6,6.4,Fair,2,100,1
139190,5.2,8,7.3,5.1,Poor,7,100,1
139206,3.2,10,5.0,6.7,Good,0,77,1
139207,6.4,10,4.8,10.7,Good,7,100,1
139226,4.9,9,9.9,6.3,Good,2,93,1
139228,5.6,10,7.0,8.2,Fair,4,100,1
139229,6.8,10,3.6,8.5,Fair,1,100,1
139230,4.6,5,5.8,5.9,Fair,7,77,1
139245,7.5,10,9.0,6.6,Poor,4,65,1
139248,8.5,10,7.1,6.5,Poor,4,100,1
139251,3.6,10,10.0,7.8,Fair,3,96,1
139265,4.3,10,7.2,8.0,Fair,7,83,1
139273,8.9,7,3.9,5.1,Poor,4,100,1
139285,4.2,7,8.1,7.4,Good,6,100,1
139286,10.0,5,4.0,8.3,Poor,0,89,1
139288,4.1,10,9.2,6.2,Fair,7,100,1
139297,4.9,8,5.4,7.1,Good,3,98,1
139302,4.3,8,4.0,6.8,Good,3,84,1
139303,7.2,10,5.6,6.6,Fair,5,100,1
139304,3.8,10,5.5,7.0,Fair,7,92,1
139307,1.1,9,5.3,7.8,Fair,3,93,1
139321,7.2,6,2.9,5.8,Good,3,100,1
139324,2.9,10,5.5,8.5,Fair,5,100,1
139337,7.8,9,6.0,7.1,Good,5,97,1
139348,5.3,6,9.9,5.0,Poor,5,92,1
139349,7.3,10,6.1,8.2,Good,7,100,1
139355,7.9,10,4.3,9.2,Good,7,76,1
139358,10.0,10,7.0,7.9,Fair,4,68,1
139359,9.0,7,3.1,6.9,Good,5,100,1
139375,5.8,10,6.3,10.2,Poor,1,72,1
139376,6.2,7,5.1,7.4,Good,3,94,1
139379,5.6,7,6.4,6.8,Fair,5,100,1
139391,5.8,6,10.0,5.9,Good,6,61,1
139410,3.3,8,4.3,6.7,Fair,0,97,1
139416,4.2,10,6.5,7.7,Good,2,94,1
139418,9.1,10,5.9,6.6,Good,0,88,1
139421,5.9,10,3.5,8.4,Fair,0,80,1
139442,6.4,5,5.4,5.2,Fair,5,98,1
139444,5.3,10,3.4,7.5,Good,2,100,1
139447,7.2,10,3.0,4.2,Good,7,88,1
139467,9.5,8,5.8,7.0,Fair,6,87,1
139468,5.0,6,3.5,4.9,Good,3,94,1
139497,10.0,6,3.3,4.9,Good,3,90,1
139498,7.5,7,4.8,7.2,Good,5,78,1
139505,6.8,8,6.1,7.4,Fair,6,100,1
139511,6.2,10,5.3,6.0,Fair,3,100,1
139518,10.0,10,6.0,8.1,Good,2,84,1
139529,5.0,10,4.7,5.9,Fair,6,75,1
139544,3.1,9,3.4,6.1,Poor,1,94,1
139546,6.2,8,10.0,9.3,Good,5,100,1
139549,9.7,10,4.4,6.5,Fair,1,100,1
139559,6.7,5,8.8,6.6,Good,3,100,1
139570,5.7,10,8.4,6.7,Poor,4,100,1
139572,7.2,10,1.0,5.2,Poor,4,94,1
139573,6.0,7,1.6,9.5,Fair,7,99,1
139574,3.3,10,2.8,7.9,Fair,1,92,1
139581,6.7,10,3.0,5.7,Fair,3,79,1
139594,7.7,10,2.1,6.8,Fair,3,83,1
139595,5.8,5,6.9,5.6,Good,6,99,1
139604,5.0,10,3.7,7.3,Poor,5,95,1
139619,5.7,7,5.2,6.0,Fair,0,79,1
139623,6.1,9,1.1,8.8,Fair,2,94,1
139627,6.4,10,5.8,6.7,Fair,6,93,1
139630,7.9,5,3.4,8.8,Good,3,96,1
139631,6.7,10,1.0,5.0,Good,5,76,1
139633,2.4,10,3.1,6.9,Good,6,77,1
139648,8.1,9,6.6,7.7,Good,5,99,1
139657,6.5,7,5.2,7.4,Good,5,80,1
139659,2.4,10,2.0,4.0,Fair,5,90,1
139674,6.4,5,6.0,9.1,Fair,1,97,1
139679,9.6,10,5.0,8.4,Fair,1,78,1
139696,6.3,10,6.6,6.4,Poor,6,80,1
139697,4.5,5,7.1,5.7,Good,7,82,1
139699,5.8,10,9.8,8.4,Poor,1,55,0
139700,8.9,10,6.5,7.0,Fair,2,79,1
139706,9.1,6,5.7,6.4,Fair,7,100,1
139707,7.6,10,5.2,7.5,Poor,5,78,1
139732,7.4,7,6.7,6.5,Fair,6,69,1
139733,9.2,5,4.8,6.2,Good,4,99,1
139737,4.1,9,8.0,8.8,Poor,2,77,1
139740,6.5,10,7.4,7.4,Fair,5,82,1
139755,6.4,10,5.9,5.1,Fair,6,100,1
139760,7.4,8,5.9,7.4,Fair,4,97,1
139763,4.0,10,7.6,7.1,Poor,3,100,1
139776,7.9,8,5.5,5.3,Good,1,75,1
139783,3.9,7,5.9,5.0,Fair,1,86,1
139787,7.5,9,7.4,7.1,Fair,4,100,1
139789,5.8,10,1.7,5.7,Good,2,89,1
139795,2.9,10,4.4,8.4,Fair,1,95,1
139802,10.0,9,7.6,4.0,Fair,7,90,1
139803,8.5,10,4.7,7.4,Fair,6,100,1
139808,5.0,10,5.7,10.9,Fair,0,95,1
139824,7.2,6,4.7,6.2,Good,6,91,1
139830,5.1,10,1.8,4.2,Good,5,98,1
139834,6.6,7,2.4,7.0,Good,7,97,1
139843,8.5,9,3.0,5.2,Good,7,100,1
139847,8.4,7,6.8,9.0,Good,7,100,1
139848,7.7,6,1.1,7.3,Good,7,100,1
139849,10.0,5,3.2,8.0,Poor,0,93,1
139852,6.4,8,8.5,5.6,Good,2,77,1
139853,9.1,10,4.2,7.5,Good,5,100,1
139866,6.4,10,7.9,4.0,Good,1,47,0
139867,7.2,9,6.4,8.2,Good,5,65,1
139868,4.3,10,3.5,5.4,Fair,4,81,1
139872,7.9,10,5.8,7.2,Good,3,70,1
139877,9.5,9,3.0,9.1,Good,1,75,1
139894,9.2,9,3.7,6.7,Fair,7,98,1
139903,7.7,6,6.3,6.0,Good,6,100,1
139904,7.8,10,1.4,9.6,Good,5,97,1
139914,8.8,10,4.4,8.5,Fair,1,100,1
139920,6.4,7,5.3,7.1,Poor,3,88,1
139924,6.8,9,7.1,6.1,Good,5,82,1
139931,3.1,7,3.9,7.1,Fair,4,77,1
139955,7.6,5,7.4,8.5,Good,4,92,1
139961,5.9,7,3.3,7.6,Fair,0,100,1
139965,4.0,7,2.1,5.0,Fair,5,100,1
139972,10.0,9,3.5,6.0,Poor,3,98,1
139981,4.2,10,6.9,6.8,Good,4,91,1
139991,5.8,10,3.5,4.0,Good,5,100,1
139992,7.1,8,5.0,5.7,Poor,0,100,1
139995,3.7,7,2.4,4.2,Good,5,79,1
139999,7.5,9,1.6,6.4,Good,6,86,1
140001,10.0,9,6.0,8.7,Good,5,100,1
140007,5.9,6,2.6,6.7,Fair,6,100,1
140009,6.0,5,6.0,8.1,Fair,5,91,1
140020,7.8,10,4.5,7.0,Fair,5,82,1
140023,4.7,7,4.1,6.8,Fair,4,100,1
140025,7.699999999999999,10,8.8,7.1,Fair,3,88,1
140031,6.3,6,5.3,4.9,Good,6,100,1
140036,5.8,10,2.3,5.1,Good,2,100,1
140039,7.9,10,2.4,8.3,Fair,1,77,1
140056,4.5,6,6.4,6.1,Fair,5,95,1
140061,6.5,8,6.5,4.8,Good,1,90,1
140062,8.3,10,2.2,6.6,Fair,4,100,1
140064,7.3,5,3.1,7.6,Fair,7,100,1
140075,9.3,9,3.9,7.5,Good,0,97,1
140083,6.2,9,6.1,9.9,Poor,1,100,1
140085,2.3,10,6.6,4.0,Poor,3,82,1
140087,7.5,6,1.5,7.5,Good,3,80,1
140089,5.9,6,7.9,7.7,Good,3,77,1
140091,7.8,10,3.3,5.6,Poor,6,100,1
140113,9.1,10,9.2,5.9,Poor,7,76,1
140124,8.4,10,2.1,5.9,Fair,1,91,1
140126,5.1,5,3.9,7.5,Good,6,92,1
140140,5.5,10,2.3,7.5,Fair,2,84,1
140144,6.6,10,8.5,6.5,Good,6,86,1
140156,7.0,10,6.0,6.7,Good,1,96,1
140159,7.5,6,6.1,8.6,Poor,0,100,1
140176,10.0,10,2.6,7.7,Fair,1,87,1
140181,9.5,10,4.8,6.1,Good,6,83,1
140182,10.0,5,6.4,8.1,Good,1,82,1
140189,7.4,10,5.1,6.7,Fair,4,65,1
140217,7.5,10,6.9,6.0,Good,5,96,1
140223,8.9,5,3.5,6.5,Fair,3,91,1
140224,6.3,6,4.2,7.6,Poor,1,100,1
140229,3.9,10,4.4,6.8,Good,1,77,1
140230,6.1,6,4.7,5.6,Fair,4,83,1
140238,6.6,7,6.2,8.5,Poor,5,100,1
140244,4.8,10,4.9,7.8,Good,5,76,1
140246,9.7,9,4.8,7.8,Fair,4,88,1
140250,8.8,7,7.4,6.0,Good,2,78,1
140259,10.0,7,4.9,6.7,Good,3,100,1
140260,5.9,8,5.1,8.1,Good,2,100,1
140267,6.6,10,5.7,8.3,Poor,6,100,1
140286,9.3,7,3.2,8.8,Fair,3,82,1
140292,9.5,5,2.2,9.4,Good,0,96,1
140297,5.6,7,6.6,7.6,Fair,0,100,1
140311,7.9,10,2.3,8.6,Good,6,79,1
140318,5.1,7,6.8,8.3,Poor,1,100,1
140321,6.9,9,5.2,8.3,Good,6,97,1
140327,6.2,10,3.1,6.5,Good,6,87,1
140330,5.9,8,4.8,8.6,Fair,0,95,1
140339,7.1,10,2.9,7.1,Good,4,75,1
140342,3.0,9,6.1,6.4,Good,1,96,1
140344,2.5,10,7.1,7.0,Good,7,97,1
140347,6.1,9,6.1,11.3,Good,3,100,1
140349,9.0,10,6.9,10.1,Fair,1,80,1
140352,6.2,5,5.2,5.5,Poor,2,100,1
140358,7.1,8,4.2,4.0,Good,0,86,1
140367,8.8,6,6.3,6.6,Fair,3,100,1
140370,7.2,10,3.7,6.9,Good,2,82,1
140371,7.6,10,4.3,6.6,Fair,4,76,1
140380,3.7,10,7.6,6.2,Good,1,84,1
140383,7.5,10,3.3,5.9,Poor,4,99,1
140387,7.0,10,2.7,8.7,Poor,0,86,1
140389,6.4,10,6.8,7.8,Good,1,76,1
140391,9.4,5,3.8,4.9,Poor,3,99,1
140400,5.0,10,5.8,5.5,Good,0,100,1
140401,7.5,8,3.0,6.6,Good,2,69,1
140403,7.7,7,4.4,7.9,Poor,5,85,1
140406,7.3,7,5.1,5.3,Good,6,97,1
140408,10.0,10,4.1,5.5,Good,3,98,1
140430,7.3,8,5.9,6.5,Good,6,99,1
140437,3.8,6,8.5,7.7,Fair,5,99,1
140438,8.5,10,4.0,8.5,Fair,5,81,1
140442,5.9,6,7.4,6.7,Fair,4,83,1
140447,6.9,10,4.3,4.6,Fair,3,63,1
140460,8.8,5,7.0,7.6,Fair,0,84,1
140461,7.8,6,5.5,6.3,Good,6,100,1
140463,4.6,8,3.9,7.7,Fair,1,100,1
140481,8.9,10,6.8,5.4,Good,1,89,1
140484,9.3,6,6.8,8.2,Good,7,100,1
140489,6.1,10,3.3,8.0,Fair,7,72,1
140507,7.6,6,7.4,6.4,Good,5,91,1
140515,6.6,5,7.6,7.2,Fair,2,100,1
140522,6.7,7,4.3,5.7,Fair,0,90,1
140526,6.2,10,5.0,9.5,Poor,2,100,1
140527,3.7,5,3.8,7.0,Fair,6,99,1
140537,9.6,10,5.1,6.2,Good,1,100,1
140543,6.7,10,6.1,10.1,Poor,6,80,1
140550,2.2,9,8.4,6.8,Fair,6,100,1
140562,10.0,9,6.5,5.8,Good,2,78,1
140570,8.1,10,4.3,6.9,Good,7,90,1
140571,9.5,10,8.8,7.5,Good,6,99,1
140582,4.2,10,4.6,6.9,Good,1,66,1
140587,6.1,10,3.4,8.1,Fair,3,100,1
140595,5.9,7,6.3,6.7,Fair,1,86,1
140601,7.4,10,4.1,9.8,Fair,5,100,1
140608,7.8,9,2.2,6.9,Good,7,68,1
140611,5.4,10,6.9,4.9,Good,4,72,1
140619,4.9,8,2.5,5.5,Poor,0,65,1
140620,6.5,9,6.2,8.2,Poor,1,96,1
140621,7.0,10,3.2,7.3,Poor,5,67,1
140631,8.1,6,8.1,6.1,Good,1,85,1
140646,6.9,10,3.0,5.2,Good,2,73,1
140651,8.1,9,4.1,5.4,Good,6,76,1
140652,7.7,10,6.3,4.3,Good,7,83,1
140672,8.0,6,2.7,8.5,Fair,7,98,1
140677,7.1,10,4.6,7.6,Fair,6,84,1
140678,9.3,7,1.3,5.3,Good,7,100,1
140679,6.7,10,4.9,7.6,Good,1,67,1
140681,10.0,9,6.1,7.5,Fair,5,84,1
140699,7.1,6,8.0,6.7,Good,1,85,1
140700,3.4,6,2.7,9.8,Good,4,100,1
140713,6.8,10,7.9,5.0,Fair,4,59,0
140716,3.1,10,5.2,4.0,Fair,3,94,1
140718,6.8,6,2.4,6.6,Good,7,100,1
140728,6.8,6,8.4,9.4,Good,3,100,1
140749,7.5,10,1.8,9.3,Poor,2,100,1
140752,8.0,10,2.7,7.7,Fair,5,85,1
140770,7.2,10,4.8,6.0,Fair,4,71,1
140787,2.7,6,8.5,4.0,Fair,5,81,1
140789,7.7,10,5.4,5.1,Poor,2,93,1
140793,10.0,10,3.8,8.5,Fair,3,69,1
140795,4.0,7,1.0,8.5,Poor,0,95,1
140796,10.0,8,1.1,7.4,Poor,4,100,1
140797,6.3,10,6.9,8.1,Fair,0,94,1
140803,7.3,9,5.2,6.2,Good,7,97,1
140816,2.5,5,1.4,7.6,Good,2,90,1
140820,6.9,9,5.7,6.1,Good,5,100,1
140822,9.0,10,4.3,6.3,Good,1,100,1
140830,7.5,10,6.6,6.4,Fair,3,86,1
140840,8.4,10,4.7,8.9,Good,1,99,1
140842,5.5,5,6.6,7.0,Fair,5,81,1
140852,6.8,6,4.6,7.0,Good,7,86,1
140855,6.8,10,4.2,9.5,Poor,2,95,1
140858,9.6,10,4.9,7.5,Poor,6,63,1
140863,8.2,10,5.9,4.4,Good,1,74,1
140865,4.2,8,4.8,8.4,Good,5,91,1
140868,4.3,10,7.7,6.7,Good,5,75,1
140874,6.0,10,7.7,6.2,Fair,1,83,1
140880,9.0,10,2.7,6.6,Fair,4,72,1
140881,5.4,6,7.4,7.4,Good,6,76,1
140884,6.2,8,5.1,7.0,Fair,6,98,1
140887,6.4,9,8.7,7.7,Poor,6,93,1
140890,8.8,9,4.0,6.3,Fair,6,100,1
140891,3.0,5,5.1,6.6,Good,4,100,1
140905,8.3,5,4.8,6.2,Good,4,96,1
140921,6.4,10,1.0,6.9,Good,4,96,1
140932,8.6,5,4.1,8.2,Good,4,89,1
140933,5.5,5,3.0,5.5,Good,5,100,1
140937,6.8,10,6.4,6.2,Poor,7,94,1
140939,9.7,10,3.8,10.2,Fair,7,100,1
140945,7.5,10,6.7,5.4,Good,0,53,0
140949,2.8,10,7.8,6.1,Good,7,87,1
140951,7.1,10,3.4,8.0,Fair,3,85,1
140953,9.0,8,5.3,5.9,Fair,6,99,1
140958,5.5,9,5.1,8.0,Fair,0,84,1
140965,6.8,8,4.7,7.6,Poor,7,100,1
140973,3.4,10,3.8,8.4,Good,6,80,1
140977,9.1,9,5.2,5.5,Good,6,95,1
140980,6.4,10,8.3,9.8,Good,3,96,1
140984,9.0,9,6.4,7.9,Fair,3,92,1
140994,7.9,10,4.0,8.8,Fair,0,79,1
140998,4.8,7,4.4,9.8,Fair,2,96,1
140999,5.5,10,7.7,7.8,Good,0,82,1
141002,9.8,10,3.3,6.9,Good,4,75,1
141003,8.3,10,4.8,6.1,Fair,5,93,1
141009,5.8,9,2.9,8.0,Good,5,100,1
141012,5.4,6,5.5,6.4,Good,0,74,1
141013,5.6,10,2.9,7.3,Good,1,100,1
141017,8.9,10,3.3,8.7,Poor,0,72,1
141027,6.0,10,7.2,8.4,Good,4,98,1
141030,7.199999999999999,8,7.2,7.0,Good,0,63,1
141031,7.4,10,5.5,4.0,Fair,2,62,1
141041,7.6,8,7.7,6.9,Fair,5,97,1
141045,4.2,6,4.8,4.5,Fair,7,86,1
141046,6.8,10,3.4,6.2,Poor,4,96,1
141059,6.8,8,5.1,4.0,Poor,3,100,1
141060,5.2,9,3.3,10.4,Fair,3,99,1
141067,9.2,9,6.1,6.5,Good,4,98,1
141073,5.4,10,8.4,12.0,Good,2,88,1
141077,7.300000000000001,10,8.5,4.8,Good,6,100,1
141085,4.8,10,7.7,7.9,Good,5,66,1
141104,6.4,7,6.1,9.6,Fair,7,100,1
141108,9.2,6,2.7,5.7,Fair,4,81,1
141113,8.3,10,1.7,5.5,Poor,0,75,1
141120,6.5,10,5.7,7.2,Good,0,72,1
141121,6.9,8,6.6,7.5,Good,5,97,1
141138,7.0,9,5.4,7.5,Good,0,77,1
141162,9.3,9,2.8,7.9,Good,4,93,1
141178,7.9,10,5.2,4.0,Poor,0,95,1
141198,9.6,10,2.9,4.9,Fair,2,92,1
141202,3.8,10,9.3,5.2,Fair,7,100,1
141206,3.9,10,2.4,6.8,Good,1,95,1
141208,8.3,10,6.2,4.1,Fair,4,100,1
141216,6.4,10,8.0,6.9,Good,1,76,1
141227,10.0,6,2.1,4.8,Good,6,92,1
141241,5.5,8,1.3,6.6,Good,6,100,1
141247,5.4,10,5.3,8.9,Fair,7,71,1
141262,6.2,10,5.0,6.3,Fair,2,74,1
141267,4.8,10,8.0,7.9,Good,6,99,1
141268,7.7,8,2.7,9.0,Good,3,100,1
141271,5.9,7,8.1,6.2,Good,7,84,1
141276,5.1,10,4.2,4.4,Good,7,100,1
141282,7.1,9,2.7,4.7,Good,7,90,1
141289,10.0,10,3.6,9.4,Fair,3,91,1
141291,7.3,7,5.7,9.1,Good,7,97,1
141311,7.1,7,1.6,9.0,Poor,7,100,1
141313,9.3,7,7.6,6.5,Good,3,78,1
141314,5.4,10,8.0,7.3,Good,7,96,1
141316,5.9,10,10.0,6.4,Fair,2,73,1
141318,10.0,10,3.2,6.4,Fair,2,83,1
141332,7.9,10,7.4,5.6,Good,4,82,1
141334,3.8,8,3.8,8.9,Fair,3,95,1
141338,3.8,10,7.7,5.0,Poor,1,64,1
141348,7.0,9,5.4,8.3,Fair,1,100,1
141352,7.1,10,3.4,6.5,Fair,6,74,1
141361,5.3,5,1.0,8.6,Fair,4,93,1
141377,6.4,10,3.4,7.7,Poor,3,100,1
141382,7.1,8,6.4,7.4,Fair,4,74,1
141388,6.0,10,5.6,9.2,Good,1,89,1
141390,4.6,9,5.1,9.8,Fair,1,92,1
141406,7.6,10,4.4,8.8,Poor,7,95,1
141412,9.0,10,7.2,7.2,Good,3,94,1
141414,6.3,8,4.1,7.0,Fair,4,99,1
141423,6.8,10,5.5,7.1,Fair,4,100,1
141424,10.0,6,4.3,6.8,Fair,1,96,1
141426,8.5,10,6.2,6.9,Fair,7,74,1
141430,6.9,10,5.7,7.1,Good,6,99,1
141432,6.7,6,3.3,8.0,Good,4,79,1
141434,6.0,7,7.8,9.5,Good,3,91,1
141436,6.9,10,7.1,5.0,Poor,3,86,1
141438,8.5,9,2.9,4.8,Good,0,99,1
141443,7.6,7,5.3,5.1,Good,0,100,1
141450,8.6,5,2.8,7.7,Good,7,92,1
141455,6.2,6,7.9,6.1,Good,0,100,1
141457,7.4,5,5.1,6.5,Good,2,95,1
141463,4.3,10,9.4,7.5,Fair,6,72,1
141466,6.3,10,6.5,6.9,Good,5,79,1
141472,10.0,6,5.1,4.0,Fair,0,100,1
141479,3.6,8,7.3,4.7,Good,2,73,1
141482,10.0,9,5.0,8.9,Good,7,90,1
141486,10.0,10,4.9,4.0,Poor,4,88,1
141487,6.0,6,2.0,6.6,Fair,5,100,1
141491,4.1,7,6.0,7.2,Fair,7,100,1
141495,5.3,10,1.9,8.3,Fair,3,85,1
141500,6.4,10,4.6,7.5,Fair,3,80,1
141502,7.8,9,2.2,6.4,Good,2,98,1
141511,7.9,10,3.6,6.6,Good,6,98,1
141512,6.8,7,2.6,7.9,Good,7,100,1
141513,7.2,9,5.4,7.5,Good,4,80,1
141517,8.3,5,4.2,7.7,Fair,6,76,1
141533,4.5,10,6.5,8.4,Poor,5,100,1
141541,10.0,10,5.9,7.7,Fair,4,100,1
141550,8.6,5,1.0,7.3,Fair,0,89,1
141551,5.5,10,4.6,6.9,Fair,0,81,1
141554,5.6,10,3.6,5.3,Fair,7,93,1
141568,6.9,10,4.2,5.9,Poor,5,100,1
141574,9.5,5,3.0,8.2,Fair,1,100,1
141580,5.4,5,5.5,6.9,Fair,0,95,1
141593,7.7,8,5.9,6.7,Fair,2,76,1
141598,7.5,5,2.2,7.7,Fair,1,100,1
141600,4.7,10,7.0,7.2,Fair,0,98,1
141613,8.8,9,1.9,7.2,Good,0,72,1
141620,8.9,5,8.5,4.0,Good,3,100,1
141630,7.2,10,4.5,6.3,Good,1,81,1
141632,7.6,9,6.0,5.8,Poor,1,86,1
141635,6.0,6,4.2,4.7,Poor,6,94,1
141644,10.0,10,2.5,5.7,Good,1,84,1
141645,8.7,8,4.7,8.7,Good,6,99,1
141646,10.0,10,4.1,6.2,Fair,1,98,1
141649,5.4,8,5.1,7.8,Good,4,95,1
141655,7.6,8,3.1,7.2,Fair,0,100,1
141656,6.8,10,3.6,7.6,Fair,0,100,1
141659,6.8,10,4.8,10.5,Good,6,100,1
141666,6.1,10,7.4,6.0,Fair,5,100,1
141670,7.9,10,5.1,6.4,Good,6,100,1
141684,4.7,10,4.3,5.2,Poor,6,68,1
141687,10.0,6,5.0,6.6,Good,4,100,1
141689,5.3,10,9.6,6.2,Poor,2,100,1
141693,5.0,10,4.7,6.6,Good,4,100,1
141703,6.8,5,4.3,7.3,Fair,2,100,1
141715,10.0,7,4.3,5.3,Good,2,95,1
141717,9.0,10,2.4,6.5,Fair,1,100,1
141731,5.8,10,4.3,6.6,Good,7,87,1
141740,5.4,10,3.9,6.2,Poor,3,98,1
141745,10.0,8,4.7,9.1,Good,7,100,1
141747,10.0,10,3.9,4.0,Poor,2,58,0
141754,7.4,9,1.5,6.9,Good,7,100,1
141763,8.9,6,4.8,5.5,Fair,4,70,1
141765,6.9,10,4.3,7.4,Poor,3,95,1
141774,6.6,10,5.9,8.7,Poor,1,100,1
141778,9.4,9,4.1,6.6,Good,6,93,1
141812,6.4,8,6.2,6.2,Good,1,99,1
141828,5.5,10,5.9,5.8,Good,5,95,1
141832,7.7,5,2.9,6.3,Good,1,99,1
141838,6.0,10,4.3,7.4,Good,4,86,1
141849,6.1,10,4.4,4.7,Fair,6,74,1
141854,8.2,10,6.4,7.7,Fair,5,83,1
141855,6.5,10,5.7,6.3,Good,6,74,1
141856,9.7,5,6.0,7.6,Good,0,98,1
141859,5.9,10,4.3,6.6,Poor,2,68,1
141876,6.6,10,7.7,6.9,Fair,2,72,1
141880,4.9,6,7.3,8.2,Fair,1,97,1
141885,7.7,9,5.5,4.0,Fair,1,96,1
141889,6.8,10,3.7,4.2,Poor,4,93,1
141902,4.3,10,7.6,4.7,Good,6,77,1
141909,4.4,10,7.0,10.4,Good,7,100,1
141910,4.9,6,6.0,9.0,Good,5,93,1
141913,10.0,7,5.2,5.7,Good,0,100,1
141926,5.8,6,2.5,5.5,Fair,3,85,1
141936,10.0,9,2.8,6.3,Fair,6,97,1
141938,5.7,10,3.6,9.4,Good,6,69,1
141946,8.1,10,3.7,8.6,Good,5,90,1
141955,10.0,10,5.2,6.7,Fair,0,100,1
141957,8.0,7,5.7,8.7,Good,5,100,1
141959,4.2,10,7.5,6.5,Good,7,100,1
141968,5.7,10,7.2,6.9,Good,5,94,1
141969,5.6,7,6.8,5.8,Fair,7,100,1
141973,10.0,7,4.1,6.6,Poor,2,87,1
141978,6.0,10,6.9,7.4,Fair,0,82,1
141981,7.7,10,3.4,8.5,Fair,5,97,1
141982,5.5,10,6.6,7.0,Good,3,69,1
141991,7.5,5,5.9,8.6,Good,1,99,1
141995,6.6,10,3.6,8.4,Poor,1,100,1
141997,6.6,8,2.5,7.5,Fair,4,100,1
141999,5.8,7,6.5,8.4,Good,0,100,1
142001,6.2,8,3.5,5.8,Good,2,100,1
142004,9.5,10,3.6,4.0,Fair,4,97,1
142008,8.8,10,3.9,8.8,Poor,6,70,1
142015,3.6,10,2.1,4.5,Poor,3,100,1
142023,9.4,9,5.9,8.8,Good,3,82,1
142027,5.3,7,5.7,7.0,Good,1,97,1
142038,7.2,8,4.1,8.2,Good,7,97,1
142040,6.3,10,6.2,7.9,Good,1,74,1
142052,6.5,6,4.5,4.9,Good,3,94,1
142054,9.1,5,4.2,4.4,Good,4,100,1
142057,7.1,10,2.8,7.4,Good,5,97,1
142062,5.3,10,4.2,9.0,Poor,1,82,1
142064,8.4,10,3.5,4.1,Good,4,81,1
142077,7.9,10,5.6,5.5,Poor,5,90,1
142087,10.0,10,4.1,8.2,Poor,2,93,1
142095,2.7,6,5.0,7.0,Good,7,93,1
142096,7.2,10,4.0,4.8,Good,2,96,1
142099,8.0,9,4.6,6.8,Fair,5,98,1
142124,8.6,10,7.1,7.0,Good,0,68,1
142128,3.0,5,5.3,7.7,Poor,4,98,1
142141,6.7,6,3.9,4.8,Good,7,100,1
142151,7.5,9,3.6,7.6,Poor,5,98,1
142154,7.6,10,1.6,7.9,Fair,5,100,1
142163,5.4,10,7.9,6.6,Fair,4,99,1
142169,4.2,5,3.3,8.5,Good,5,100,1
142182,6.8,6,5.4,6.5,Poor,6,97,1
142187,8.8,10,4.2,9.6,Good,5,76,1
142191,8.2,8,3.3,5.9,Good,4,100,1
142203,8.0,6,4.2,7.0,Fair,3,81,1
142213,3.8,10,7.8,7.7,Fair,6,95,1
142220,8.3,5,6.3,7.5,Good,7,99,1
142231,4.4,8,6.0,4.0,Good,7,84,1
142232,10.0,6,3.6,6.9,Poor,5,99,1
142234,4.9,9,4.4,4.9,Poor,1,96,1
142244,6.7,8,6.2,10.4,Good,0,100,1
142247,4.5,10,3.4,7.3,Fair,6,100,1
142250,7.8,10,6.4,10.0,Good,4,90,1
142252,9.8,10,7.0,6.9,Good,7,81,1
142253,9.2,10,6.1,8.4,Good,5,78,1
142259,8.3,10,5.6,5.5,Fair,4,90,1
142261,4.3,10,6.1,6.8,Fair,1,90,1
142273,7.1,7,3.6,7.6,Good,0,100,1
142275,7.4,7,3.9,7.6,Good,1,100,1
142281,8.9,10,5.8,4.4,Good,6,81,1
142291,8.4,6,2.8,8.1,Good,7,89,1
142292,4.4,6,3.2,7.6,Poor,1,91,1
142303,6.7,10,4.7,9.8,Good,6,92,1
142312,8.9,10,5.9,10.3,Good,2,65,1
142320,8.5,10,5.3,7.6,Fair,5,100,1
142323,6.8,7,3.4,7.8,Poor,6,99,1
142325,8.8,10,5.3,6.8,Good,3,100,1
142329,9.8,8,1.9,6.8,Fair,6,96,1
142347,7.2,6,2.1,8.2,Good,1,100,1
142349,9.9,10,2.6,5.8,Good,1,88,1
142354,6.2,8,4.0,6.9,Fair,1,58,0
142363,8.8,9,3.9,6.2,Poor,0,100,1
142369,8.3,10,4.8,5.2,Poor,2,95,1
142372,7.7,9,2.2,8.2,Good,0,83,1
142379,9.1,10,6.0,5.5,Poor,7,73,1
142382,3.5,10,1.7,6.7,Good,1,93,1
142391,5.8,7,8.9,8.0,Fair,7,100,1
142395,4.7,6,3.2,8.8,Good,4,90,1
142409,9.1,10,4.9,8.9,Good,1,91,1
142418,7.5,9,5.3,6.4,Good,7,98,1
142420,8.5,6,3.9,7.8,Good,2,99,1
142421,8.9,10,6.1,8.1,Good,1,100,1
142423,9.0,7,3.8,8.3,Poor,4,100,1
142425,6.7,8,6.5,6.8,Good,1,96,1
142430,7.8,10,5.6,7.2,Fair,5,100,1
142432,10.0,10,4.1,6.9,Fair,3,94,1
142443,5.6,10,3.9,7.4,Good,3,64,1
142448,8.7,10,6.3,6.6,Fair,0,83,1
142459,6.2,6,4.3,7.6,Poor,4,100,1
142465,6.0,10,5.6,8.3,Good,3,79,1
142469,3.3,10,2.1,7.7,Good,6,82,1
