student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
144232,17,Female,Computer Science,1.499997152962949,4.6,3.3,Yes,48.9,9.8,Fair,5,Master,High,7.4,No,3.79,4,7.2,No,1,10.3,Cafe,Yes,Medium,6,4,10,Visual,1.1,90
144234,25,Other,Computer Science,5.906834185171979,1.0,0.4,Yes,86.7,5.8,Poor,7,PhD,Low,5.2,Yes,3.66,5,4.7,No,5,8.9,Cafe,No,High,8,10,5,Kinesthetic,1.1,86
144242,17,Male,Computer Science,3.523885935648462,3.6,2.5,Yes,75.2,4.0,Good,4,PhD,Low,4.3,No,2.41,7,6.8,No,1,11.5,Dorm,No,High,1,1,10,Visual,4.5,56
144244,16,Other,Computer Science,8.576831434552737,2.4,4.0,No,72.4,7.4,Good,5,Master,Medium,7.0,Yes,4.0,7,5.0,No,1,16.4,Co-Learning Group,Yes,Low,10,1,10,Kinesthetic,2.8,100
144246,16,Other,Computer Science,6.466642571368611,4.9,2.2,Yes,48.7,4.0,Good,2,Master,Low,4.6,Yes,3.5,6,3.1,No,3,13.6,Co-Learning Group,Yes,Medium,4,3,10,Reading,7.4,86
144249,25,Female,Computer Science,4.150794892991653,1.6,1.5,No,88.8,6.6,Poor,6,Master,High,6.8,Yes,3.57,1,4.3,No,5,7.9,Dorm,Yes,Medium,7,4,10,Kinesthetic,7.5,89
144261,16,Male,Computer Science,4.938262514294043,0.2,2.7,Yes,56.6,7.1,Poor,4,Master,High,10.0,Yes,4.0,5,2.0,No,1,8.9,Quiet Room,No,Medium,8,5,10,Visual,2.8,99
144262,23,Other,Computer Science,8.387929775625068,2.4,0.4,No,88.6,4.4,Fair,4,Master,High,10.0,Yes,4.0,3,3.3,No,0,12.9,Quiet Room,No,Medium,10,4,10,Visual,9.5,100
144265,23,Other,Computer Science,2.726641326081314,1.0,3.0,Yes,86.2,6.7,Good,2,PhD,Medium,4.4,Yes,3.09,1,1.6,No,5,7.3,Library,No,High,4,1,10,Reading,6.1,82
144266,16,Other,Computer Science,2.8836828871702145,4.4,1.0,No,68.6,6.1,Good,7,High School,High,8.5,No,4.0,7,9.3,No,5,8.6,Dorm,Yes,Low,10,8,7,Kinesthetic,4.1,100
144267,16,Female,Computer Science,6.98571365239875,3.5,2.9,Yes,81.9,6.8,Poor,5,High School,Low,7.2,No,2.75,4,6.3,No,4,15.4,Dorm,Yes,High,4,3,10,Auditory,5.0,78
144274,22,Female,Computer Science,4.987759655605244,4.4,3.8,Yes,72.4,6.0,Good,2,Bachelor,High,6.9,No,4.0,7,4.1,No,1,14.3,Library,No,Medium,5,6,9,Visual,1.3,100
144278,20,Female,Computer Science,4.75076095761808,4.3,1.3,Yes,56.0,9.4,Good,5,Master,Medium,10.0,Yes,4.0,7,6.0,No,3,12.3,Dorm,No,Low,6,10,5,Kinesthetic,8.1,99
144279,16,Other,Computer Science,6.922657730253833,4.9,3.7,No,53.7,7.3,Good,3,High School,Low,9.4,No,3.22,7,4.0,No,0,16.9,Library,No,High,2,3,10,Auditory,5.7,80
144286,18,Female,Computer Science,4.76881101323209,4.0,2.6,No,79.4,6.2,Good,6,Master,Low,6.7,Yes,3.01,3,6.3,No,0,11.9,Quiet Room,No,Low,4,4,10,Auditory,6.6,82
144304,28,Other,Computer Science,4.535804999289523,3.8,1.3,Yes,77.5,6.1,Good,4,Bachelor,High,9.5,Yes,4.0,1,5.1,No,5,11.2,Co-Learning Group,No,Low,9,4,10,Reading,5.3,92
144313,25,Other,Computer Science,2.220497091603224,4.7,3.0,No,97.9,5.8,Good,4,High School,High,5.9,Yes,3.33,2,1.0,No,3,10.0,Library,No,Medium,4,10,5,Auditory,3.8,84
144320,17,Male,Computer Science,2.476606132388855,4.2,3.5,No,96.7,5.2,Good,6,Some College,Low,4.6,Yes,2.69,1,5.8,No,4,11.6,Quiet Room,No,Medium,7,4,10,Reading,9.2,59
144335,20,Female,Computer Science,2.5999294150299423,0.3,1.1,No,87.8,7.1,Good,7,PhD,High,8.5,Yes,4.0,2,5.4,No,2,5.0,Dorm,Yes,Medium,10,10,5,Visual,2.1,100
144350,18,Male,Computer Science,7.40363156889525,0.9,2.3,Yes,81.7,6.5,Fair,4,Some College,High,7.3,Yes,4.0,8,4.2,No,0,10.8,Co-Learning Group,Yes,Medium,4,6,9,Visual,7.6,94
144356,19,Other,Computer Science,8.275048951842027,2.5,3.2,No,65.0,6.9,Fair,7,High School,Low,8.8,No,4.0,8,4.7,No,5,14.0,Quiet Room,Yes,High,4,6,9,Reading,1.1,100
144358,25,Female,Computer Science,4.395843649137224,0.6,1.5,Yes,90.1,8.2,Poor,1,Some College,Low,10.0,Yes,2.93,4,6.1,No,3,7.1,Quiet Room,No,Medium,7,4,10,Kinesthetic,9.2,70
144360,19,Other,Computer Science,1.9860023467790409,1.2,3.9,No,66.5,7.2,Good,5,High School,Low,8.0,No,2.86,8,7.7,No,0,8.5,Quiet Room,No,Medium,2,4,10,Kinesthetic,4.3,76
144362,24,Male,Computer Science,3.341325939720971,1.5,2.7,Yes,88.8,8.5,Good,4,Some College,Low,5.3,Yes,3.87,4,7.8,No,0,7.6,Quiet Room,Yes,Low,5,6,9,Reading,5.8,91
144363,21,Other,Computer Science,1.1983304909159576,3.8,1.5,Yes,80.8,8.0,Poor,7,High School,Low,5.7,Yes,2.91,5,4.7,No,0,6.6,Co-Learning Group,No,Medium,5,8,7,Kinesthetic,6.2,70
144366,17,Female,Computer Science,3.695743555010447,1.8,1.2,Yes,57.7,7.2,Good,7,Bachelor,Low,5.2,Yes,3.07,5,7.1,No,0,7.3,Cafe,No,Medium,9,7,8,Auditory,7.6,81
144367,28,Female,Computer Science,2.682780448748347,1.5,2.5,Yes,91.1,7.8,Fair,4,High School,High,6.8,Yes,4.0,3,2.2,No,3,6.9,Library,Yes,Medium,2,8,7,Visual,5.1,100
144373,23,Female,Computer Science,4.738619751161968,1.1,2.8,Yes,40.0,7.1,Poor,0,High School,Low,9.5,Yes,4.0,3,4.2,No,4,9.8,Quiet Room,No,High,5,10,5,Reading,1.9,94
144376,21,Female,Computer Science,5.237406793211956,3.5,2.0,Yes,93.5,5.2,Good,6,PhD,Low,4.7,Yes,3.95,8,8.5,Yes,4,12.7,Cafe,Yes,Low,8,1,10,Auditory,9.8,100
144387,22,Female,Computer Science,4.348359390614014,1.6,0.1,Yes,61.1,8.0,Good,6,PhD,High,5.4,No,3.8,3,5.3,No,0,7.9,Library,Yes,Low,1,7,8,Auditory,1.4,97
144392,24,Female,Computer Science,6.3601391150257545,2.7,2.0,No,65.5,5.1,Fair,6,High School,High,6.1,No,2.95,3,5.4,No,4,11.8,Dorm,No,Low,2,8,7,Visual,1.5,68
144393,18,Male,Computer Science,5.997550689463849,0.6,0.5,Yes,50.1,7.7,Good,2,Master,Medium,6.2,No,3.2,2,3.9,No,0,8.9,Dorm,No,High,2,2,10,Kinesthetic,2.6,80
144396,27,Other,Computer Science,4.45859253301057,1.0,1.9,Yes,52.3,6.7,Fair,2,High School,Medium,6.2,Yes,3.9,4,3.6,No,4,7.6,Co-Learning Group,No,Low,7,3,10,Kinesthetic,5.5,95
144401,18,Other,Computer Science,6.782148677985148,0.6,1.3,No,92.6,5.9,Fair,6,Some College,High,4.3,No,4.0,8,4.2,No,1,9.0,Cafe,Yes,High,9,7,8,Kinesthetic,2.6,100
144402,20,Other,Computer Science,5.22728715220217,1.0,2.3,No,64.2,7.8,Fair,0,High School,High,9.4,No,4.0,1,6.8,No,4,9.2,Co-Learning Group,Yes,Medium,3,5,10,Visual,3.6,98
144403,27,Other,Computer Science,5.083486075655359,2.2,2.8,Yes,82.3,7.5,Poor,0,Bachelor,Medium,5.6,No,4.0,2,5.3,No,1,11.6,Quiet Room,Yes,High,1,7,8,Auditory,7.9,100
144408,28,Other,Computer Science,6.905451765063454,0.9,0.7,No,40.1,7.6,Fair,2,High School,Medium,3.8,No,3.3,7,5.8,No,5,10.1,Dorm,Yes,High,1,5,10,Visual,3.1,81
144413,18,Female,Computer Science,7.0290677226328695,3.6,1.9,Yes,64.7,4.1,Good,1,High School,Medium,6.5,Yes,2.59,6,5.3,No,2,12.6,Co-Learning Group,No,High,6,1,10,Visual,2.6,69
144424,27,Other,Computer Science,5.016367333095154,2.2,3.0,Yes,63.2,6.4,Good,0,Some College,Low,6.5,Yes,3.89,2,5.8,No,3,11.2,Dorm,Yes,Low,5,10,5,Auditory,7.3,94
144430,16,Female,Computer Science,5.006768447910452,1.6,2.2,No,56.1,10.5,Good,7,PhD,Low,9.1,Yes,4.0,1,3.0,No,1,10.8,Co-Learning Group,No,Low,10,5,10,Auditory,5.5,97
144431,28,Female,Computer Science,2.6332420347000536,1.5,1.3,Yes,72.1,7.2,Good,3,High School,Medium,2.6,Yes,4.0,6,6.5,No,4,7.3,Library,Yes,Low,2,2,10,Reading,4.1,95
144444,25,Female,Computer Science,9.869083493862778,0.3,2.7,Yes,75.1,7.9,Fair,6,High School,Low,7.6,No,4.0,2,5.4,No,4,13.7,Library,Yes,Medium,1,9,6,Auditory,1.2,98
144447,23,Other,Computer Science,10.51897565897966,1.9,0.3,Yes,73.4,7.2,Good,7,High School,Medium,8.6,No,4.0,5,2.5,No,4,13.8,Co-Learning Group,Yes,Low,9,2,10,Kinesthetic,9.5,91
144449,25,Female,Computer Science,7.0045673245409095,4.7,2.8,No,94.2,8.6,Good,0,Some College,Low,5.6,Yes,4.0,2,3.2,No,1,14.9,Dorm,Yes,Medium,9,2,10,Reading,4.1,90
144450,16,Male,Computer Science,7.858209791226501,2.8,1.1,Yes,52.6,8.0,Good,6,PhD,High,6.6,Yes,4.0,6,4.4,No,0,11.9,Co-Learning Group,Yes,Medium,9,5,10,Kinesthetic,2.4,100
144453,26,Male,Computer Science,3.4478816184445997,1.5,1.9,No,95.4,5.8,Good,6,PhD,Medium,5.9,Yes,3.53,4,5.2,No,3,8.3,Cafe,Yes,Low,5,1,10,Visual,8.5,88
144456,18,Male,Computer Science,5.85549205111797,1.9,3.3,No,45.3,9.0,Fair,1,PhD,Low,7.2,No,2.83,6,5.6,No,3,11.4,Dorm,Yes,Low,9,2,10,Reading,6.0,77
144470,22,Male,Computer Science,5.087256853759872,4.0,3.8,No,41.7,7.1,Good,2,Some College,Medium,6.1,Yes,4.0,3,7.2,No,0,13.6,Cafe,No,Low,9,9,6,Kinesthetic,9.6,97
144472,17,Male,Computer Science,5.7578844122433,4.9,1.1,Yes,98.1,5.7,Fair,2,Master,Low,10.0,Yes,4.0,1,6.6,No,4,13.6,Dorm,Yes,High,6,3,10,Auditory,1.6,97
144475,19,Male,Computer Science,5.751064298303952,0.2,1.1,No,94.1,6.4,Good,2,Bachelor,Medium,7.7,Yes,3.29,2,5.1,No,3,7.2,Co-Learning Group,No,Low,8,9,6,Kinesthetic,2.0,81
144478,27,Male,Computer Science,2.1672141594158583,3.8,3.8,Yes,72.4,8.8,Fair,2,Bachelor,Low,8.8,No,3.71,2,7.6,No,1,11.3,Dorm,No,High,3,6,9,Reading,4.4,87
144485,21,Other,Computer Science,3.1802198604476004,0.7,2.1,No,62.2,9.2,Poor,7,Master,Low,5.1,No,2.87,7,6.3,No,5,6.4,Cafe,No,Medium,10,5,10,Kinesthetic,5.9,72
144490,27,Male,Computer Science,3.334671719452405,3.6,1.1,No,57.9,6.6,Good,0,Bachelor,Medium,7.6,Yes,3.17,5,1.6,No,1,8.6,Cafe,Yes,Low,3,6,9,Reading,9.7,73
144503,28,Female,Computer Science,3.693989242647971,3.0,1.8,No,61.9,7.2,Fair,5,Master,Low,9.1,No,3.6,1,5.5,No,2,10.0,Cafe,Yes,High,9,7,8,Visual,5.6,91
144506,17,Male,Computer Science,1.9313177946513536,1.2,2.0,Yes,58.7,5.6,Good,7,High School,High,9.7,Yes,3.45,2,6.8,No,5,6.4,Library,Yes,Low,5,7,8,Reading,2.3,93
144511,16,Female,Computer Science,6.325379217259252,1.5,1.8,No,77.4,6.7,Good,4,Some College,Medium,8.9,No,4.0,1,4.7,No,0,10.1,Co-Learning Group,No,Medium,10,1,10,Kinesthetic,1.3,98
144525,27,Female,Computer Science,4.811121772025466,3.4,0.7,Yes,56.9,5.6,Good,5,Master,High,4.7,No,3.34,3,4.1,No,5,9.3,Cafe,No,Low,4,1,10,Visual,8.4,86
144526,20,Other,Computer Science,5.4583559589941055,3.1,3.8,No,69.7,8.4,Good,5,PhD,High,8.2,No,4.0,1,4.8,No,3,13.9,Dorm,Yes,High,10,10,5,Kinesthetic,2.1,93
144527,17,Other,Computer Science,5.123735490275479,4.0,2.1,No,57.5,7.5,Fair,3,Master,High,7.9,Yes,3.81,6,4.3,No,3,12.1,Co-Learning Group,No,Medium,4,10,5,Reading,8.2,91
144546,19,Other,Computer Science,4.765808646421044,3.0,3.9,Yes,76.3,7.8,Good,2,Master,Medium,7.8,Yes,3.15,3,4.3,No,4,13.2,Co-Learning Group,No,Medium,10,6,9,Visual,6.5,84
144551,25,Other,Computer Science,2.837227270620941,0.7,2.1,No,60.6,6.6,Fair,7,Master,Low,6.5,Yes,3.35,6,7.2,No,2,6.2,Co-Learning Group,No,High,7,6,9,Auditory,7.4,86
144553,22,Other,Computer Science,6.9593205526541855,1.2,3.5,Yes,56.3,9.0,Poor,5,High School,High,6.0,Yes,4.0,5,6.5,No,5,13.5,Library,Yes,High,4,10,5,Auditory,9.1,94
144561,17,Female,Computer Science,1.051649727350258,2.6,2.0,Yes,96.2,9.2,Good,3,High School,Low,8.5,No,2.73,7,4.5,No,5,5.8,Cafe,No,Medium,6,7,8,Reading,9.6,70
144571,28,Male,Computer Science,6.484348839136232,4.9,2.9,Yes,96.2,5.1,Good,2,PhD,High,6.4,Yes,4.0,6,3.6,No,2,16.1,Co-Learning Group,No,Low,1,9,6,Kinesthetic,4.7,100
144573,24,Male,Computer Science,6.549801234225379,1.7,1.3,Yes,51.7,8.1,Good,1,PhD,Medium,6.4,No,4.0,4,2.9,No,1,10.0,Co-Learning Group,Yes,High,4,7,8,Reading,8.1,100
144579,21,Other,Computer Science,6.253490079047578,1.2,2.2,No,95.8,9.1,Good,3,Some College,Low,7.9,No,3.61,8,7.6,No,5,11.0,Library,No,Low,2,3,10,Kinesthetic,1.1,92
144591,22,Female,Computer Science,3.901007332705303,4.2,2.3,No,41.2,8.5,Good,6,Master,High,9.5,No,4.0,5,4.4,No,2,10.9,Co-Learning Group,Yes,Low,3,5,10,Visual,6.4,93
144592,17,Other,Computer Science,6.738383704504914,4.4,3.2,No,84.8,6.5,Poor,2,Some College,High,6.4,Yes,3.87,6,1.5,No,0,14.4,Dorm,No,High,8,9,6,Kinesthetic,5.6,96
144593,21,Female,Computer Science,7.293052743026175,5.0,0.7,No,76.7,6.8,Fair,6,Bachelor,Medium,6.4,Yes,3.92,4,4.2,No,4,14.8,Cafe,Yes,High,3,1,10,Visual,4.5,100
144595,17,Other,Computer Science,6.169109985682036,3.8,3.9,No,55.9,6.6,Poor,2,High School,High,6.9,No,4.0,8,6.9,No,4,15.8,Co-Learning Group,Yes,Low,3,9,6,Reading,9.3,95
144598,23,Female,Computer Science,2.168784218965873,4.7,1.6,Yes,75.3,9.2,Fair,1,Some College,Low,4.4,Yes,3.11,7,5.3,No,5,10.3,Co-Learning Group,Yes,High,1,8,7,Auditory,1.6,68
144603,22,Female,Computer Science,3.754614209999044,3.2,0.8,Yes,76.8,6.2,Good,5,Master,Low,5.2,Yes,3.88,7,4.4,No,2,9.7,Dorm,No,Low,10,8,7,Visual,7.3,100
144612,26,Male,Computer Science,4.898576228271656,4.8,3.9,Yes,66.7,6.9,Fair,3,PhD,High,8.3,No,4.0,8,3.5,No,4,15.6,Quiet Room,No,Medium,2,7,8,Visual,8.4,100
144619,25,Female,Computer Science,3.5186484422056097,3.5,1.4,Yes,85.9,7.8,Poor,3,Bachelor,Low,8.8,Yes,3.34,8,4.3,No,3,8.6,Co-Learning Group,No,Low,5,7,8,Reading,6.6,94
144624,18,Other,Computer Science,6.135228244373183,3.2,1.9,Yes,41.4,6.8,Poor,1,Some College,Low,7.3,Yes,3.26,7,4.8,No,0,11.6,Library,Yes,Medium,6,1,10,Kinesthetic,7.7,77
144625,18,Other,Computer Science,2.655375406152144,0.1,2.6,No,86.2,10.0,Good,7,PhD,Medium,3.3,No,4.0,5,5.8,No,1,5.9,Quiet Room,No,Low,2,3,10,Kinesthetic,7.1,97
144642,19,Other,Computer Science,4.487126465636177,4.2,1.0,Yes,72.0,8.8,Good,5,Master,Medium,6.8,Yes,4.0,7,2.3,No,1,11.5,Quiet Room,Yes,Medium,1,2,10,Auditory,4.9,98
144648,27,Other,Computer Science,2.745802086738048,2.6,3.0,Yes,96.1,8.9,Good,5,PhD,Medium,6.1,No,4.0,7,7.3,No,3,9.0,Library,Yes,High,3,9,6,Reading,3.1,97
144652,19,Female,Computer Science,5.764090994910983,1.3,3.0,Yes,45.8,7.2,Good,2,Bachelor,Medium,3.4000000000000004,Yes,4.0,7,8.5,No,4,12.0,Quiet Room,Yes,Medium,8,8,7,Reading,2.5,97
144659,22,Other,Computer Science,5.028686669402799,4.0,3.2,No,73.4,5.3,Good,6,Bachelor,High,6.3,No,2.7,7,6.0,No,3,12.9,Dorm,No,High,6,7,8,Kinesthetic,9.6,62
144664,28,Male,Computer Science,6.272675459694182,2.2,1.0,Yes,92.6,7.5,Fair,5,Some College,Medium,7.8,Yes,4.0,8,6.0,No,0,9.9,Quiet Room,No,High,2,4,10,Kinesthetic,7.4,100
144666,20,Other,Computer Science,6.411267305355446,2.2,1.4,No,87.2,7.6,Good,5,PhD,Medium,7.9,Yes,3.54,5,3.6,No,1,11.3,Cafe,No,High,2,3,10,Visual,3.3,83
144677,16,Male,Computer Science,5.166102967332979,4.5,3.4,Yes,95.7,8.7,Good,2,Bachelor,High,9.8,Yes,4.0,3,3.7,No,5,14.5,Co-Learning Group,No,Medium,3,4,10,Reading,4.6,95
144683,23,Other,Computer Science,4.995213166849361,3.4,2.6,No,70.9,4.0,Good,3,High School,High,5.0,No,4.0,1,7.2,No,3,11.3,Library,Yes,Low,1,9,6,Auditory,7.7,100
144688,16,Female,Computer Science,6.572781671966057,2.9,1.0,Yes,76.2,6.5,Fair,6,PhD,High,9.1,No,4.0,5,4.3,No,4,12.0,Library,No,Low,7,8,7,Reading,5.7,100
144691,21,Female,Computer Science,7.75951833685661,1.9,1.5,Yes,45.7,6.1,Good,5,Master,High,5.4,No,4.0,3,5.3,No,2,11.3,Quiet Room,No,Low,9,6,9,Reading,7.4,95
144696,27,Other,Computer Science,5.635802309350586,1.0,0.7,Yes,92.6,6.9,Fair,1,Bachelor,Medium,7.1,No,4.0,1,5.3,No,3,7.5,Dorm,Yes,Low,3,10,5,Kinesthetic,5.3,100
144697,23,Male,Computer Science,7.789160920523048,0.0,2.3,Yes,83.9,6.4,Good,0,Bachelor,High,9.7,Yes,4.0,5,4.2,No,5,10.8,Co-Learning Group,Yes,Low,6,4,10,Visual,2.6,100
144700,27,Other,Computer Science,4.368730506178664,2.3,0.7,Yes,64.3,7.9,Good,2,Master,High,9.6,Yes,3.93,8,5.3,No,0,9.0,Cafe,Yes,Medium,6,9,6,Kinesthetic,6.1,100
144705,19,Male,Computer Science,5.6607218798552505,4.1,3.8,No,63.6,5.5,Fair,6,Master,Low,6.7,No,4.0,5,5.0,No,4,14.5,Dorm,No,Medium,5,9,6,Reading,2.3,100
144713,19,Other,Computer Science,5.8758738536630695,0.4,3.1,No,68.2,6.3,Good,1,Bachelor,High,8.7,Yes,4.0,4,6.5,No,1,10.6,Library,Yes,Medium,10,8,7,Visual,7.8,93
144724,27,Other,Computer Science,0.0,3.3,2.5,No,70.0,6.6,Good,6,Some College,High,8.1,No,3.89,7,5.6,No,4,7.3,Library,Yes,Low,10,1,10,Visual,7.5,100
144730,20,Female,Computer Science,8.967463654299772,2.7,3.3,Yes,60.2,7.0,Poor,4,Master,Medium,10.0,Yes,4.0,2,5.1,No,2,16.8,Dorm,Yes,Low,2,1,10,Visual,2.2,100
144734,25,Female,Computer Science,4.17840514856049,3.8,0.2,Yes,70.8,6.8,Fair,3,Some College,High,10.0,No,4.0,7,3.0,No,5,8.7,Co-Learning Group,Yes,Medium,3,9,6,Kinesthetic,1.1,99
144735,21,Female,Computer Science,1.9368613384386688,1.2,2.6,No,66.3,4.2,Good,7,High School,High,5.1,Yes,4.0,6,1.0,No,1,7.0,Quiet Room,No,Medium,6,7,8,Auditory,9.6,93
144742,23,Other,Computer Science,10.64987742117074,1.6,2.8,Yes,91.1,7.8,Good,7,Bachelor,Low,8.9,Yes,4.0,2,6.7,No,0,16.6,Library,No,High,10,4,10,Kinesthetic,4.0,100
144744,26,Female,Computer Science,2.744155664096221,1.2,1.1,Yes,43.0,7.6,Fair,5,High School,High,6.0,No,4.0,1,4.3,No,0,6.1,Quiet Room,No,Medium,5,5,10,Auditory,6.5,100
144759,18,Male,Computer Science,6.351099467395446,0.4,0.4,Yes,59.8,4.9,Good,0,PhD,High,5.5,Yes,3.4,2,7.3,No,5,7.6,Dorm,No,Low,4,1,10,Kinesthetic,6.8,84
144780,19,Other,Computer Science,5.306393826531934,2.9,3.1,Yes,69.1,5.8,Fair,7,Master,Medium,5.1,Yes,3.88,7,1.7,No,4,13.1,Library,No,High,3,10,5,Auditory,8.9,90
144783,21,Female,Computer Science,4.623054656717919,1.7,3.2,No,69.4,8.2,Good,5,High School,Low,3.1,No,3.91,3,4.9,No,3,11.3,Dorm,Yes,Medium,1,1,10,Auditory,9.5,100
144785,24,Female,Computer Science,5.071659630884222,0.9,3.2,No,63.4,4.8,Fair,4,Bachelor,Medium,9.0,No,4.0,5,5.7,No,1,9.8,Cafe,No,Medium,1,1,10,Reading,9.2,93
144786,24,Female,Computer Science,6.2808994321768346,4.8,2.6,No,65.1,7.0,Fair,6,Some College,Low,7.4,No,4.0,4,4.4,No,4,14.5,Co-Learning Group,No,Medium,8,8,7,Visual,2.9,100
144804,28,Female,Computer Science,7.46594946230637,1.0,1.0,Yes,54.6,8.0,Fair,6,Some College,Low,8.7,Yes,3.2,5,3.6,No,4,10.4,Dorm,No,High,7,7,8,Visual,9.2,76
144807,20,Male,Computer Science,5.641691283196996,2.1,0.3,No,91.9,7.9,Good,0,High School,High,7.7,No,2.9,4,4.1,No,5,8.9,Dorm,No,High,3,8,7,Visual,1.5,72
144810,28,Male,Computer Science,3.6775406833409847,2.3,2.1,Yes,74.3,6.5,Fair,3,Some College,Low,7.2,No,4.0,4,1.3,No,3,9.5,Co-Learning Group,Yes,Low,5,6,9,Kinesthetic,9.4,100
144812,17,Female,Computer Science,3.1692211292529637,4.1,1.8,No,51.1,7.5,Good,5,PhD,High,7.0,No,3.69,6,1.0,No,1,9.7,Dorm,Yes,High,2,4,10,Kinesthetic,2.6,100
144817,17,Other,Computer Science,5.600458241902244,1.6,4.0,No,97.2,7.3,Good,5,PhD,Medium,9.0,Yes,3.88,5,6.3,No,4,11.6,Cafe,Yes,High,10,10,5,Kinesthetic,1.2,89
144819,18,Other,Computer Science,7.44941335490762,1.2,1.9,No,97.1,6.5,Fair,2,Some College,High,9.1,Yes,2.74,5,4.1,No,1,11.1,Cafe,No,Low,6,1,10,Reading,7.2,68
144838,28,Other,Computer Science,3.3587994457244665,2.0,1.1,No,44.7,6.9,Good,7,Master,Medium,7.4,Yes,3.45,5,4.9,No,1,7.2,Cafe,Yes,High,1,1,10,Kinesthetic,2.1,89
144839,27,Male,Computer Science,5.943698427460327,0.3,1.4,No,86.7,7.1,Good,6,Some College,High,9.1,No,4.0,3,8.0,No,3,9.6,Library,No,High,1,9,6,Visual,9.8,100
144845,23,Female,Computer Science,4.392183996231836,2.2,2.2,Yes,87.1,9.6,Poor,1,PhD,Medium,7.8,No,3.32,3,5.9,No,3,9.2,Dorm,No,Medium,7,3,10,Auditory,6.1,78
144846,16,Other,Computer Science,5.97790186092144,3.5,3.6,Yes,69.4,6.6,Poor,3,Some College,Medium,5.4,Yes,3.38,8,7.5,No,4,13.8,Library,Yes,High,5,5,10,Kinesthetic,4.1,85
144847,16,Other,Computer Science,6.942314124063908,2.2,2.5,Yes,43.0,5.0,Poor,7,PhD,Medium,4.8,Yes,4.0,1,2.7,No,3,13.3,Library,Yes,Low,2,3,10,Auditory,2.0,100
144861,26,Other,Computer Science,5.96079391817988,2.9,3.4,Yes,77.2,7.6,Good,0,High School,High,7.0,Yes,4.0,8,6.5,No,2,13.6,Quiet Room,No,Medium,9,4,10,Reading,7.9,95
144864,22,Male,Computer Science,5.052786439527102,3.2,1.5,Yes,99.3,8.8,Fair,2,Master,Low,6.6,No,3.38,5,7.4,No,1,10.2,Quiet Room,Yes,Low,5,6,9,Auditory,1.1,80
144874,23,Male,Computer Science,3.365306102638379,1.8,1.1,No,83.3,9.0,Good,0,Some College,Low,5.1,Yes,4.0,5,6.0,No,2,7.2,Co-Learning Group,No,Medium,9,1,10,Visual,8.1,100
144878,16,Female,Computer Science,7.5535048921905075,0.6,2.8,Yes,63.8,7.5,Good,4,Some College,Low,6.9,No,4.0,1,3.9,No,3,12.5,Co-Learning Group,No,Low,9,3,10,Kinesthetic,4.8,100
144880,27,Female,Computer Science,2.899417627247243,1.7,2.0,Yes,47.6,7.8,Fair,7,Master,Medium,5.0,Yes,3.38,6,2.4,No,1,7.7,Quiet Room,Yes,Medium,1,5,10,Reading,6.8,92
144886,21,Male,Computer Science,4.160605584765374,2.3,0.3,Yes,66.9,8.9,Good,1,Master,Medium,6.1,Yes,2.63,2,5.3,No,5,7.1,Quiet Room,No,Low,1,1,10,Reading,3.9,63
144895,21,Female,Computer Science,4.20748468289048,0.2,3.2,Yes,48.7,8.4,Fair,6,High School,High,5.2,No,4.0,7,7.6,No,4,9.0,Cafe,No,Medium,2,7,8,Auditory,9.4,100
144897,18,Female,Computer Science,8.935663219176018,0.4,2.4,Yes,96.3,8.2,Fair,1,PhD,Low,5.6,Yes,4.0,7,3.5,No,4,13.7,Dorm,Yes,Low,8,6,9,Kinesthetic,9.6,100
144898,18,Female,Computer Science,6.360385985779793,4.1,3.1,No,60.3,10.0,Good,3,High School,Low,9.1,No,4.0,3,3.8,No,2,15.5,Quiet Room,Yes,Medium,4,8,7,Kinesthetic,4.9,100
144900,28,Other,Computer Science,4.753161487845002,2.8,3.9,No,78.0,8.7,Good,7,High School,Low,4.4,Yes,3.48,4,8.2,No,4,11.8,Dorm,Yes,Low,4,9,6,Visual,8.7,80
144901,28,Female,Computer Science,5.356272917167006,1.4,0.2,No,85.6,9.9,Good,3,High School,Medium,5.7,Yes,3.68,2,8.0,No,3,8.9,Co-Learning Group,Yes,Low,3,5,10,Auditory,5.1,92
144916,28,Other,Computer Science,1.7222179982475607,1.0,3.5,No,51.7,6.7,Poor,4,Master,Medium,6.2,Yes,2.72,2,5.8,No,4,8.0,Cafe,Yes,Medium,7,1,10,Visual,2.6,74
144918,22,Male,Computer Science,4.705353339195405,4.7,2.6,Yes,86.9,5.6,Fair,4,Master,Medium,8.6,Yes,3.21,6,5.0,No,5,12.5,Quiet Room,Yes,High,10,6,9,Kinesthetic,6.5,81
144920,21,Male,Computer Science,4.822349603412716,2.6,1.2,Yes,68.4,7.9,Fair,1,High School,Medium,7.0,Yes,4.0,4,7.4,No,4,9.2,Co-Learning Group,Yes,Low,6,2,10,Visual,7.1,100
